"FILENAME","SAMPLINGRATE","BIT","DURATION","CHANNELS","INDEX","MAX_FREQ","DB_THRESHOLD","FREQ_STEPS","LEFT_CHANNEL","RIGHT_CHANNEL","aru","site","FFT_W","MIN_FREQ","J"
"20210801_125000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.418791,"NA ","aru02","cbma",NA,NA,NA
"20210802_050000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484781,"NA ","aru02","cbma",NA,NA,NA
"20210802_051000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484848,"NA ","aru02","cbma",NA,NA,NA
"20210802_052000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484711,"NA ","aru02","cbma",NA,NA,NA
"20210802_053000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484736,"NA ","aru02","cbma",NA,NA,NA
"20210802_054000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48485,"NA ","aru02","cbma",NA,NA,NA
"20210802_055000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484837,"NA ","aru02","cbma",NA,NA,NA
"20210802_060000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484638,"NA ","aru02","cbma",NA,NA,NA
"20210802_061000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484826,"NA ","aru02","cbma",NA,NA,NA
"20210802_062000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484754,"NA ","aru02","cbma",NA,NA,NA
"20210802_063000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484759,"NA ","aru02","cbma",NA,NA,NA
"20210802_064000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48468,"NA ","aru02","cbma",NA,NA,NA
"20210802_065000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482679,"NA ","aru02","cbma",NA,NA,NA
"20210802_070000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481805,"NA ","aru02","cbma",NA,NA,NA
"20210802_071000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483639,"NA ","aru02","cbma",NA,NA,NA
"20210802_072000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482968,"NA ","aru02","cbma",NA,NA,NA
"20210802_073000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483757,"NA ","aru02","cbma",NA,NA,NA
"20210802_074000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484231,"NA ","aru02","cbma",NA,NA,NA
"20210802_075000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484684,"NA ","aru02","cbma",NA,NA,NA
"20210802_080000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.309574,"NA ","aru02","cbma",NA,NA,NA
"20210802_081000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480146,"NA ","aru02","cbma",NA,NA,NA
"20210802_082000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483784,"NA ","aru02","cbma",NA,NA,NA
"20210802_083000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479947,"NA ","aru02","cbma",NA,NA,NA
"20210802_084000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482934,"NA ","aru02","cbma",NA,NA,NA
"20210802_085000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48317,"NA ","aru02","cbma",NA,NA,NA
"20210802_090000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483542,"NA ","aru02","cbma",NA,NA,NA
"20210802_091000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483334,"NA ","aru02","cbma",NA,NA,NA
"20210802_092000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484043,"NA ","aru02","cbma",NA,NA,NA
"20210802_093000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483652,"NA ","aru02","cbma",NA,NA,NA
"20210802_094000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483521,"NA ","aru02","cbma",NA,NA,NA
"20210802_095000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483386,"NA ","aru02","cbma",NA,NA,NA
"20210802_100000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484101,"NA ","aru02","cbma",NA,NA,NA
"20210802_101000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483912,"NA ","aru02","cbma",NA,NA,NA
"20210802_102000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483294,"NA ","aru02","cbma",NA,NA,NA
"20210802_103000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483659,"NA ","aru02","cbma",NA,NA,NA
"20210802_104000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483825,"NA ","aru02","cbma",NA,NA,NA
"20210802_105000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482893,"NA ","aru02","cbma",NA,NA,NA
"20210802_110000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.475506,"NA ","aru02","cbma",NA,NA,NA
"20210802_111000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482681,"NA ","aru02","cbma",NA,NA,NA
"20210802_112000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482896,"NA ","aru02","cbma",NA,NA,NA
"20210802_113000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.464459,"NA ","aru02","cbma",NA,NA,NA
"20210802_114000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483801,"NA ","aru02","cbma",NA,NA,NA
"20210802_115000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48422,"NA ","aru02","cbma",NA,NA,NA
"20210802_120000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.462634,"NA ","aru02","cbma",NA,NA,NA
"20210802_121000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.470604,"NA ","aru02","cbma",NA,NA,NA
"20210802_122000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.450692,"NA ","aru02","cbma",NA,NA,NA
"20210802_123000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.460498,"NA ","aru02","cbma",NA,NA,NA
"20210802_124000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.439559,"NA ","aru02","cbma",NA,NA,NA
"20210802_125000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.450887,"NA ","aru02","cbma",NA,NA,NA
"20210803_050000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482497,"NA ","aru02","cbma",NA,NA,NA
"20210803_051000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48449,"NA ","aru02","cbma",NA,NA,NA
"20210803_052000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484604,"NA ","aru02","cbma",NA,NA,NA
"20210803_053000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484642,"NA ","aru02","cbma",NA,NA,NA
"20210803_054000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484686,"NA ","aru02","cbma",NA,NA,NA
"20210803_055000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484677,"NA ","aru02","cbma",NA,NA,NA
"20210803_060000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484709,"NA ","aru02","cbma",NA,NA,NA
"20210803_061000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484757,"NA ","aru02","cbma",NA,NA,NA
"20210803_062000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483407,"NA ","aru02","cbma",NA,NA,NA
"20210803_063000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484641,"NA ","aru02","cbma",NA,NA,NA
"20210803_064000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484734,"NA ","aru02","cbma",NA,NA,NA
"20210803_065000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484722,"NA ","aru02","cbma",NA,NA,NA
"20210803_070000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480897,"NA ","aru02","cbma",NA,NA,NA
"20210803_071000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484819,"NA ","aru02","cbma",NA,NA,NA
"20210803_072000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48482,"NA ","aru02","cbma",NA,NA,NA
"20210803_073000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48462,"NA ","aru02","cbma",NA,NA,NA
"20210803_074000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483854,"NA ","aru02","cbma",NA,NA,NA
"20210803_075000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483217,"NA ","aru02","cbma",NA,NA,NA
"20210803_080000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.453531,"NA ","aru02","cbma",NA,NA,NA
"20210803_081000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480213,"NA ","aru02","cbma",NA,NA,NA
"20210803_082000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.47556,"NA ","aru02","cbma",NA,NA,NA
"20210803_083000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480181,"NA ","aru02","cbma",NA,NA,NA
"20210803_084000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483429,"NA ","aru02","cbma",NA,NA,NA
"20210803_085000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480846,"NA ","aru02","cbma",NA,NA,NA
"20210803_090000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481162,"NA ","aru02","cbma",NA,NA,NA
"20210803_091000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483413,"NA ","aru02","cbma",NA,NA,NA
"20210803_092000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482784,"NA ","aru02","cbma",NA,NA,NA
"20210803_093000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483115,"NA ","aru02","cbma",NA,NA,NA
"20210803_094000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484072,"NA ","aru02","cbma",NA,NA,NA
"20210803_095000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482382,"NA ","aru02","cbma",NA,NA,NA
"20210803_100000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48279,"NA ","aru02","cbma",NA,NA,NA
"20210803_101000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483274,"NA ","aru02","cbma",NA,NA,NA
"20210803_102000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483078,"NA ","aru02","cbma",NA,NA,NA
"20210803_103000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48062,"NA ","aru02","cbma",NA,NA,NA
"20210803_104000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48068,"NA ","aru02","cbma",NA,NA,NA
"20210803_105000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478827,"NA ","aru02","cbma",NA,NA,NA
"20210803_110000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482121,"NA ","aru02","cbma",NA,NA,NA
"20210803_111000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479956,"NA ","aru02","cbma",NA,NA,NA
"20210803_112000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477491,"NA ","aru02","cbma",NA,NA,NA
"20210803_113000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483255,"NA ","aru02","cbma",NA,NA,NA
"20210803_114000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.470671,"NA ","aru02","cbma",NA,NA,NA
"20210803_115000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.475691,"NA ","aru02","cbma",NA,NA,NA
"20210803_120000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.467241,"NA ","aru02","cbma",NA,NA,NA
"20210803_121000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.463619,"NA ","aru02","cbma",NA,NA,NA
"20210803_122000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.462743,"NA ","aru02","cbma",NA,NA,NA
"20210803_123000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.471473,"NA ","aru02","cbma",NA,NA,NA
"20210803_124000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477775,"NA ","aru02","cbma",NA,NA,NA
"20210803_125000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.453668,"NA ","aru02","cbma",NA,NA,NA
"20210804_050000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.476726,"NA ","aru02","cbma",NA,NA,NA
"20210804_051000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482573,"NA ","aru02","cbma",NA,NA,NA
"20210804_052000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482767,"NA ","aru02","cbma",NA,NA,NA
"20210804_053000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482233,"NA ","aru02","cbma",NA,NA,NA
"20210804_054000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482202,"NA ","aru02","cbma",NA,NA,NA
"20210804_055000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478675,"NA ","aru02","cbma",NA,NA,NA
"20210804_060000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.469752,"NA ","aru02","cbma",NA,NA,NA
"20210804_061000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.474427,"NA ","aru02","cbma",NA,NA,NA
"20210804_062000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484585,"NA ","aru02","cbma",NA,NA,NA
"20210804_063000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484672,"NA ","aru02","cbma",NA,NA,NA
"20210804_064000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480172,"NA ","aru02","cbma",NA,NA,NA
"20210804_065000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.472216,"NA ","aru02","cbma",NA,NA,NA
"20210804_070000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.476567,"NA ","aru02","cbma",NA,NA,NA
"20210804_071000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478285,"NA ","aru02","cbma",NA,NA,NA
"20210804_072000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.476481,"NA ","aru02","cbma",NA,NA,NA
"20210804_073000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481237,"NA ","aru02","cbma",NA,NA,NA
"20210804_074000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482826,"NA ","aru02","cbma",NA,NA,NA
"20210804_075000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483026,"NA ","aru02","cbma",NA,NA,NA
"20210804_080000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483396,"NA ","aru02","cbma",NA,NA,NA
"20210804_081000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482816,"NA ","aru02","cbma",NA,NA,NA
"20210804_082000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483799,"NA ","aru02","cbma",NA,NA,NA
"20210804_083000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483599,"NA ","aru02","cbma",NA,NA,NA
"20210804_084000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483594,"NA ","aru02","cbma",NA,NA,NA
"20210804_085000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483479,"NA ","aru02","cbma",NA,NA,NA
"20210804_090000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484283,"NA ","aru02","cbma",NA,NA,NA
"20210804_091000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484419,"NA ","aru02","cbma",NA,NA,NA
"20210804_092000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48317,"NA ","aru02","cbma",NA,NA,NA
"20210804_093000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484135,"NA ","aru02","cbma",NA,NA,NA
"20210804_094000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48349,"NA ","aru02","cbma",NA,NA,NA
"20210804_095000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481942,"NA ","aru02","cbma",NA,NA,NA
"20210804_100000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483439,"NA ","aru02","cbma",NA,NA,NA
"20210804_101000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484032,"NA ","aru02","cbma",NA,NA,NA
"20210804_102000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.475505,"NA ","aru02","cbma",NA,NA,NA
"20210804_103000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481007,"NA ","aru02","cbma",NA,NA,NA
"20210804_104000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479238,"NA ","aru02","cbma",NA,NA,NA
"20210804_105000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477565,"NA ","aru02","cbma",NA,NA,NA
"20210804_110000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48116,"NA ","aru02","cbma",NA,NA,NA
"20210804_111000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479555,"NA ","aru02","cbma",NA,NA,NA
"20210804_112000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478785,"NA ","aru02","cbma",NA,NA,NA
"20210804_113000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.47556,"NA ","aru02","cbma",NA,NA,NA
"20210804_114000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.474707,"NA ","aru02","cbma",NA,NA,NA
"20210804_115000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478554,"NA ","aru02","cbma",NA,NA,NA
"20210804_120000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481638,"NA ","aru02","cbma",NA,NA,NA
"20210804_121000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.476978,"NA ","aru02","cbma",NA,NA,NA
"20210804_122000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.463044,"NA ","aru02","cbma",NA,NA,NA
"20210804_123000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482085,"NA ","aru02","cbma",NA,NA,NA
"20210804_124000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.428678,"NA ","aru02","cbma",NA,NA,NA
"20210804_125000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.447804,"NA ","aru02","cbma",NA,NA,NA
"20210805_050000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484726,"NA ","aru02","cbma",NA,NA,NA
"20210805_051000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484752,"NA ","aru02","cbma",NA,NA,NA
"20210805_052000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484808,"NA ","aru02","cbma",NA,NA,NA
"20210805_053000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.453546,"NA ","aru02","cbma",NA,NA,NA
"20210805_054000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484535,"NA ","aru02","cbma",NA,NA,NA
"20210805_055000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484796,"NA ","aru02","cbma",NA,NA,NA
"20210805_060000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484796,"NA ","aru02","cbma",NA,NA,NA
"20210805_061000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484791,"NA ","aru02","cbma",NA,NA,NA
"20210805_062000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.4827,"NA ","aru02","cbma",NA,NA,NA
"20210805_063000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484447,"NA ","aru02","cbma",NA,NA,NA
"20210805_064000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484588,"NA ","aru02","cbma",NA,NA,NA
"20210805_065000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484437,"NA ","aru02","cbma",NA,NA,NA
"20210805_070000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48366,"NA ","aru02","cbma",NA,NA,NA
"20210805_071000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.46849,"NA ","aru02","cbma",NA,NA,NA
"20210805_072000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.465792,"NA ","aru02","cbma",NA,NA,NA
"20210805_073000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481155,"NA ","aru02","cbma",NA,NA,NA
"20210805_074000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48076,"NA ","aru02","cbma",NA,NA,NA
"20210805_075000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478417,"NA ","aru02","cbma",NA,NA,NA
"20210805_080000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477452,"NA ","aru02","cbma",NA,NA,NA
"20210805_081000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480526,"NA ","aru02","cbma",NA,NA,NA
"20210805_082000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482248,"NA ","aru02","cbma",NA,NA,NA
"20210805_083000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483376,"NA ","aru02","cbma",NA,NA,NA
"20210805_084000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482562,"NA ","aru02","cbma",NA,NA,NA
"20210805_085000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479035,"NA ","aru02","cbma",NA,NA,NA
"20210805_090000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482919,"NA ","aru02","cbma",NA,NA,NA
"20210805_091000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483954,"NA ","aru02","cbma",NA,NA,NA
"20210805_092000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483866,"NA ","aru02","cbma",NA,NA,NA
"20210805_093000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483605,"NA ","aru02","cbma",NA,NA,NA
"20210805_094000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484089,"NA ","aru02","cbma",NA,NA,NA
"20210805_095000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483299,"NA ","aru02","cbma",NA,NA,NA
"20210805_100000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482749,"NA ","aru02","cbma",NA,NA,NA
"20210805_101000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481808,"NA ","aru02","cbma",NA,NA,NA
"20210805_102000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477597,"NA ","aru02","cbma",NA,NA,NA
"20210805_103000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.481634,"NA ","aru02","cbma",NA,NA,NA
"20210805_104000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.47821,"NA ","aru02","cbma",NA,NA,NA
"20210805_105000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.479826,"NA ","aru02","cbma",NA,NA,NA
"20210805_110000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.476347,"NA ","aru02","cbma",NA,NA,NA
"20210805_111000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.461344,"NA ","aru02","cbma",NA,NA,NA
"20210805_112000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.473988,"NA ","aru02","cbma",NA,NA,NA
"20210805_113000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.449054,"NA ","aru02","cbma",NA,NA,NA
"20210805_114000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.462148,"NA ","aru02","cbma",NA,NA,NA
"20210805_115000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.465841,"NA ","aru02","cbma",NA,NA,NA
"20210805_120000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.456003,"NA ","aru02","cbma",NA,NA,NA
"20210805_121000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.474083,"NA ","aru02","cbma",NA,NA,NA
"20210805_122000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.465905,"NA ","aru02","cbma",NA,NA,NA
"20210805_123000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.436895,"NA ","aru02","cbma",NA,NA,NA
"20210805_124000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.421949,"NA ","aru02","cbma",NA,NA,NA
"20210805_125000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.416277,"NA ","aru02","cbma",NA,NA,NA
"20210806_050000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.48133,"NA ","aru02","cbma",NA,NA,NA
"20210806_051000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.477186,"NA ","aru02","cbma",NA,NA,NA
"20210806_052000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484618,"NA ","aru02","cbma",NA,NA,NA
"20210806_053000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.482719,"NA ","aru02","cbma",NA,NA,NA
"20210806_054000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.475201,"NA ","aru02","cbma",NA,NA,NA
"20210806_055000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.4773,"NA ","aru02","cbma",NA,NA,NA
"20210806_060000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484812,"NA ","aru02","cbma",NA,NA,NA
"20210806_061000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483437,"NA ","aru02","cbma",NA,NA,NA
"20210806_062000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484235,"NA ","aru02","cbma",NA,NA,NA
"20210806_063000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.478308,"NA ","aru02","cbma",NA,NA,NA
"20210806_064000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.45738,"NA ","aru02","cbma",NA,NA,NA
"20210806_065000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.480465,"NA ","aru02","cbma",NA,NA,NA
"20210806_070000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.483512,"NA ","aru02","cbma",NA,NA,NA
"20210806_071000.WAV",48000,16,120,1,"acoustic_diversity",12000,-70,1000,2.484835,"NA ","aru02","cbma",NA,NA,NA
