station,utc_valid,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
MLCN5,2021-06-23 20:05:00,3.33,0,967,,,98,212,19,238,9,7
MLCN5,2021-06-23 21:05:00,3.33,0,1015,,,99,171,39,187,14,7
MLCN5,2021-06-23 22:05:00,3.33,0,686,,,99,192,25,191,14,7
MLCN5,2021-06-23 23:05:00,3.33,0,446,,,96,169,23,169,12,7
MLCN5,2021-06-24 00:05:00,3.33,0,279,,,94,215,22,201,12,8
MLCN5,2021-06-24 01:05:00,3.33,0,102,,,93,211,22,199,11,9
MLCN5,2021-06-24 02:05:00,3.33,0,73,,,90,253,23,201,10,11
MLCN5,2021-06-24 03:05:00,3.33,0,1,,,86,210,18,254,6,14
MLCN5,2021-06-24 04:05:00,3.33,0,0,,,82,194,15,202,8,18
MLCN5,2021-06-24 05:05:00,3.33,0,0,,,77,215,14,188,6,23
MLCN5,2021-06-24 06:05:00,3.33,0,0,,,77,281,12,287,8,22
MLCN5,2021-06-24 07:05:00,3.33,0,0,,,74,47,12,276,6,24
MLCN5,2021-06-24 08:05:00,3.33,0,0,,,75,185,8,188,6,24
MLCN5,2021-06-24 09:05:00,3.33,0,0,,,74,242,9,244,5,26
MLCN5,2021-06-24 10:05:00,3.33,0,0,,,73,280,19,286,15,31
MLCN5,2021-06-24 11:05:00,3.33,0,0,,,72,303,21,285,13,35
MLCN5,2021-06-24 12:00:00,,,,56,99,,,,,,
MLCN5,2021-06-24 12:05:00,3.33,0,3,,,68,300,16,294,5,39
MLCN5,2021-06-24 13:05:00,3.33,0,65,,,69,290,7,302,4,39
MLCN5,2021-06-24 14:05:00,3.33,0,217,,,75,305,11,305,8,32
MLCN5,2021-06-24 15:05:00,3.33,0,403,,,82,335,14,320,10,27
MLCN5,2021-06-24 16:05:00,3.33,0,456,,,80,347,16,310,7,26
MLCN5,2021-06-24 17:05:00,3.33,0,503,,,84,303,16,341,6,21
MLCN5,2021-06-24 18:05:00,3.33,0,502,,,85,337,11,316,6,21
MLCN5,2021-06-24 19:05:00,3.33,0,905,,,89,91,12,308,4,18
MLCN5,2021-06-24 20:05:00,3.33,0,888,,,88,196,17,149,7,17
MLCN5,2021-06-24 21:05:00,3.38,0.05,93,,,74,6,34,304,7,52
MLCN5,2021-06-24 22:05:00,3.38,0,429,,,81,31,17,21,11,33
MLCN5,2021-06-24 23:05:00,3.38,0,606,,,86,110,19,49,8,23
MLCN5,2021-06-25 00:05:00,3.38,,207,,,77,242,30,190,9,34
MLCN5,2021-06-25 01:05:00,3.38,,59,,,74,226,24,275,9,39
MLCN5,2021-06-25 02:05:00,3.38,0,24,,,74,137,14,150,7,40
MLCN5,2021-06-25 03:05:00,3.38,0,2,,,69,105,9,137,3,47
MLCN5,2021-06-25 04:05:00,3.38,0,0,,,64,59,7,79,2,65
MLCN5,2021-06-25 05:05:00,3.38,0,0,,,65,232,6,147,3,58
MLCN5,2021-06-25 06:05:00,3.38,0,0,,,62,202,6,332,2,66
MLCN5,2021-06-25 07:05:00,3.38,0,0,,,60,314,13,314,10,77
MLCN5,2021-06-25 08:05:00,3.38,0,0,,,60,316,13,312,9,74
MLCN5,2021-06-25 09:05:00,3.38,0,0,,,59,323,13,301,6,81
MLCN5,2021-06-25 10:05:00,3.38,0,0,,,55,22,12,86,4,86
MLCN5,2021-06-25 11:05:00,3.38,0,0,,,55,351,7,309,4,89
MLCN5,2021-06-25 12:00:00,,,,55,89,,,,,,
MLCN5,2021-06-25 12:05:00,3.38,0,6,,,56,324,10,309,6,90
MLCN5,2021-06-25 13:05:00,3.38,0,119,,,61,306,10,310,7,79
MLCN5,2021-06-25 14:05:00,3.38,,316,,,67,311,13,312,9,63
MLCN5,2021-06-25 15:05:00,3.38,,526,,,71,332,14,328,7,55
MLCN5,2021-06-25 16:05:00,3.38,0,,,,77,291,9,305,4,44
MLCN5,2021-06-25 17:05:00,3.38,0,870,,,83,172,11,165,7,34
MLCN5,2021-06-25 18:05:00,3.38,0,980,,,86,172,18,164,12,23
MLCN5,2021-06-25 19:05:00,3.38,0,1029,,,88,169,24,184,15,18
MLCN5,2021-06-25 20:05:00,3.38,0,740,,,88,182,28,175,13,20
MLCN5,2021-06-25 21:05:00,3.38,0,877,,,90,171,29,159,18,17
MLCN5,2021-06-25 22:05:00,3.38,0,670,,,89,196,27,217,18,12
MLCN5,2021-06-25 23:05:00,3.38,0,714,,,91,211,28,216,17,12
MLCN5,2021-06-26 00:05:00,3.38,0,194,,,79,333,36,317,20,27
MLCN5,2021-06-26 01:05:00,3.38,0,124,,,76,341,30,352,18,28
MLCN5,2021-06-26 02:05:00,3.38,0,34,,,73,338,26,328,18,33
MLCN5,2021-06-26 03:05:00,3.38,0,2,,,71,32,22,326,6,37
MLCN5,2021-06-26 04:05:00,3.38,0,0,,,65,2,10,353,6,49
MLCN5,2021-06-26 05:05:00,3.38,0,0,,,64,350,7,8,2,54
MLCN5,2021-06-26 06:05:00,3.38,0,0,,,65,283,6,321,4,56
MLCN5,2021-06-26 07:05:00,3.38,0,0,,,61,1,11,1,9,62
MLCN5,2021-06-26 08:05:00,3.38,0,0,,,62,26,18,33,12,69
MLCN5,2021-06-26 09:05:00,3.38,0,0,,,57,353,14,40,5,80
MLCN5,2021-06-26 10:05:00,3.38,0,0,,,55,293,9,287,6,86
MLCN5,2021-06-26 11:05:00,3.38,0,0,,,54,0,9,342,6,86
MLCN5,2021-06-26 12:00:00,,,,54,91,,,,,,
MLCN5,2021-06-26 12:05:00,3.38,0,7,,,56,338,13,1,9,82
MLCN5,2021-06-26 13:05:00,3.38,0,123,,,59,321,13,322,10,72
MLCN5,2021-06-26 14:05:00,3.38,0,328,,,64,313,12,305,9,60
MLCN5,2021-06-26 15:05:00,3.38,,491,,,68,350,13,322,8,52
MLCN5,2021-06-26 16:05:00,3.38,,722,,,72,25,14,321,8,44
MLCN5,2021-06-26 17:05:00,3.38,0,861,,,75,20,13,326,5,39
MLCN5,2021-06-26 18:05:00,3.38,0,748,,,78,138,14,75,4,34
MLCN5,2021-06-26 19:05:00,3.38,0,408,,,73,54,21,58,16,43
MLCN5,2021-06-26 20:05:00,3.38,0,159,,,61,75,23,49,15,75
MLCN5,2021-06-26 21:05:00,4.38,1,119,,,55,3,46,301,12,87
MLCN5,2021-06-26 22:05:00,4.43,0.05,205,,,60,13,23,22,16,83
MLCN5,2021-06-26 23:05:00,4.43,0,199,,,63,56,22,24,6,63
MLCN5,2021-06-27 00:05:00,4.43,0,68,,,62,71,11,74,9,71
MLCN5,2021-06-27 01:05:00,4.43,0,46,,,62,39,10,73,6,71
MLCN5,2021-06-27 02:05:00,4.43,0,29,,,62,330,6,332,5,78
MLCN5,2021-06-27 03:05:00,4.43,0,1,,,61,317,7,318,6,80
MLCN5,2021-06-27 04:05:00,4.43,0,0,,,61,337,8,329,6,79
MLCN5,2021-06-27 05:05:00,4.43,0,0,,,61,44,12,61,10,69
MLCN5,2021-06-27 06:05:00,4.43,0,0,,,60,7,12,34,8,71
MLCN5,2021-06-27 07:05:00,4.43,0,0,,,59,303,11,18,9,77
MLCN5,2021-06-27 08:05:00,4.45,0.02,0,,,56,295,20,298,13,92
MLCN5,2021-06-27 09:05:00,4.48,0.03,0,,,55,332,20,306,12,95
MLCN5,2021-06-27 10:05:00,4.52,0.04,0,,,55,313,18,336,12,95
MLCN5,2021-06-27 11:05:00,4.52,0,0,,,54,312,14,316,9,95
MLCN5,2021-06-27 12:00:00,,,,54,78,,,,,,
MLCN5,2021-06-27 12:05:00,4.52,0,1,,,55,308,15,313,12,93
MLCN5,2021-06-27 13:05:00,4.52,0,31,,,55,313,15,315,9,91
MLCN5,2021-06-27 14:05:00,4.52,0,46,,,56,316,16,328,12,87
MLCN5,2021-06-27 15:05:00,4.52,0,86,,,56,319,18,321,13,85
MLCN5,2021-06-27 16:05:00,4.52,0,191,,,57,322,20,329,15,82
MLCN5,2021-06-27 17:05:00,4.52,0,334,,,58,323,21,334,16,83
MLCN5,2021-06-27 18:05:00,4.52,0,262,,,58,323,20,318,14,81
MLCN5,2021-06-27 19:05:00,4.52,0,405,,,61,317,19,326,14,73
MLCN5,2021-06-27 20:05:00,4.52,0,623,,,62,314,18,323,14,68
MLCN5,2021-06-27 21:05:00,4.52,0,403,,,62,307,20,327,15,68
MLCN5,2021-06-27 22:05:00,4.52,0,386,,,61,301,19,289,15,66
MLCN5,2021-06-27 23:05:00,4.52,0,171,,,60,297,19,297,11,72
MLCN5,2021-06-28 00:05:00,4.52,0,51,,,60,312,15,304,10,71
MLCN5,2021-06-28 01:05:00,4.52,0,54,,,60,299,13,306,9,69
MLCN5,2021-06-28 02:05:00,4.52,0,54,,,60,303,13,298,7,66
MLCN5,2021-06-28 03:05:00,4.52,0,2,,,58,289,10,285,6,78
MLCN5,2021-06-28 04:05:00,4.52,0,0,,,58,313,10,312,6,79
MLCN5,2021-06-28 05:05:00,4.52,0,0,,,58,314,9,304,7,75
MLCN5,2021-06-28 06:05:00,4.52,0,0,,,58,315,12,322,8,78
MLCN5,2021-06-28 07:05:00,4.52,0,0,,,57,323,10,316,6,88
MLCN5,2021-06-28 08:05:00,4.52,0,0,,,56,318,11,319,8,91
MLCN5,2021-06-28 09:05:00,4.61,0.09,0,,,55,333,12,353,6,93
MLCN5,2021-06-28 10:05:00,4.82,0.21,0,,,54,325,13,327,10,97
MLCN5,2021-06-28 11:05:00,4.84,0.02,0,,,54,320,12,326,9,97
MLCN5,2021-06-28 12:00:00,,,,54,62,,,,,,
MLCN5,2021-06-28 12:05:00,4.84,0,2,,,54,316,11,311,7,96
MLCN5,2021-06-28 13:05:00,4.84,0,19,,,54,311,11,314,10,94
MLCN5,2021-06-28 14:05:00,4.84,0,,,,56,312,14,321,11,92
MLCN5,2021-06-28 15:05:00,4.84,0,161,,,59,319,16,324,12,83
MLCN5,2021-06-28 16:05:00,4.84,0,347,,,62,319,16,316,12,73
MLCN5,2021-06-28 17:05:00,4.84,0,246,,,62,318,14,314,6,68
MLCN5,2021-06-28 18:05:00,4.84,0,277,,,66,338,7,123,2,60
MLCN5,2021-06-28 19:05:00,4.84,0,261,,,67,76,14,79,8,53
MLCN5,2021-06-28 20:05:00,4.84,0,201,,,64,90,19,87,14,59
MLCN5,2021-06-28 21:05:00,4.84,0,123,,,65,98,19,96,11,58
MLCN5,2021-06-28 22:05:00,4.84,0,141,,,65,91,16,99,7,58
MLCN5,2021-06-28 23:05:00,4.84,0,108,,,60,319,19,324,12,78
MLCN5,2021-06-29 00:05:00,4.84,0,80,,,61,306,14,317,9,79
MLCN5,2021-06-29 01:05:00,4.84,0,61,,,59,318,13,312,11,81
MLCN5,2021-06-29 02:05:00,4.84,0,17,,,58,320,14,330,7,84
MLCN5,2021-06-29 03:05:00,4.84,0,1,,,58,324,10,315,8,87
MLCN5,2021-06-29 04:05:00,4.84,0,0,,,56,331,10,330,6,92
MLCN5,2021-06-29 05:05:00,4.84,0,0,,,56,333,10,329,7,91
MLCN5,2021-06-29 06:05:00,4.84,0,0,,,57,338,10,332,6,92
MLCN5,2021-06-29 07:05:00,4.84,0,0,,,56,307,8,336,4,93
MLCN5,2021-06-29 08:05:00,4.84,0,0,,,56,289,5,257,2,96
MLCN5,2021-06-29 09:05:00,4.84,0,0,,,56,8,3,2,2,97
MLCN5,2021-06-29 10:05:00,4.85,0.01,0,,,56,342,3,355,2,97
MLCN5,2021-06-29 11:05:00,4.87,0.02,0,,,56,106,3,349,2,97
MLCN5,2021-06-29 12:00:00,,,,54,67,,,,,,
MLCN5,2021-06-29 12:05:00,4.92,0.05,1,,,56,291,5,296,4,98
MLCN5,2021-06-29 13:05:00,4.96,0.04,17,,,56,308,7,299,5,98
MLCN5,2021-06-29 14:05:00,5,0.04,60,,,57,320,7,318,6,97
MLCN5,2021-06-29 15:05:00,5.01,0.01,118,,,58,347,7,346,6,93
MLCN5,2021-06-29 16:05:00,5.02,0.01,152,,,58,325,9,355,6,91
MLCN5,2021-06-29 17:05:00,5.05,0.03,209,,,59,311,11,308,9,92
MLCN5,2021-06-29 18:05:00,5.07,0.02,260,,,59,313,11,314,9,89
MLCN5,2021-06-29 19:05:00,5.12,0.05,135,,,59,315,12,310,10,92
MLCN5,2021-06-29 20:05:00,5.14,0.02,468,,,62,325,14,328,11,85
MLCN5,2021-06-29 21:05:00,5.14,0,396,,,61,341,17,7,12,82
MLCN5,2021-06-29 22:05:00,5.18,0.04,74,,,59,36,15,324,7,86
MLCN5,2021-06-29 23:05:00,5.21,0.03,100,,,59,2,11,28,7,88
MLCN5,2021-06-30 00:05:00,5.24,0.03,78,,,59,356,11,343,7,88
MLCN5,2021-06-30 01:05:00,5.26,0.02,45,,,58,348,10,10,6,91
MLCN5,2021-06-30 02:05:00,5.3,0.04,9,,,57,339,10,346,7,94
MLCN5,2021-06-30 03:05:00,5.33,0.03,0,,,57,335,9,341,7,96
MLCN5,2021-06-30 04:05:00,5.36,0.03,0,,,57,332,10,347,7,97
MLCN5,2021-06-30 05:05:00,5.37,0.01,0,,,57,338,9,334,6,98
MLCN5,2021-06-30 06:05:00,5.4,0.03,0,,,56,334,9,347,5,97
MLCN5,2021-06-30 07:05:00,5.46,0.06,0,,,56,327,10,314,7,99
MLCN5,2021-06-30 08:05:00,5.5,0.04,0,,,55,331,11,332,9,99
MLCN5,2021-06-30 09:05:00,5.53,0.03,0,,,55,314,12,307,10,99
MLCN5,2021-06-30 10:05:00,5.56,0.03,0,,,55,324,12,311,9,99
MLCN5,2021-06-30 11:05:00,5.58,0.02,0,,,55,323,12,336,9,99
MLCN5,2021-06-30 12:00:00,,,,55,62,,,,,,
MLCN5,2021-06-30 12:05:00,5.59,0.01,1,,,55,304,12,317,7,99
MLCN5,2021-06-30 13:05:00,5.6,0.01,16,,,56,315,10,304,7,99
MLCN5,2021-06-30 14:05:00,5.62,0.02,49,,,56,338,10,340,9,98
MLCN5,2021-06-30 15:05:00,5.63,0.01,143,,,58,322,11,334,8,95
MLCN5,2021-06-30 16:05:00,5.63,0,311,,,61,342,10,318,4,88
MLCN5,2021-06-30 17:05:00,5.63,0,405,,,64,131,5,184,3,82
MLCN5,2021-06-30 18:05:00,5.63,0,357,,,63,172,9,183,6,89
MLCN5,2021-06-30 19:05:00,5.64,0.01,399,,,64,164,9,162,6,89
MLCN5,2021-06-30 20:05:00,5.64,0,701,,,69,175,11,202,7,77
MLCN5,2021-06-30 21:05:00,5.64,0,736,,,70,151,13,190,8,73
MLCN5,2021-06-30 22:05:00,5.64,0,839,,,72,178,14,184,10,62
MLCN5,2021-06-30 23:05:00,5.64,0,596,,,72,193,17,152,10,61
MLCN5,2021-07-01 00:05:00,5.64,0,237,,,69,161,15,137,9,70
MLCN5,2021-07-01 01:05:00,5.64,0,143,,,66,142,16,171,10,75
MLCN5,2021-07-01 02:05:00,5.64,0,18,,,65,179,14,155,6,83
MLCN5,2021-07-01 03:05:00,5.64,0,1,,,64,167,8,163,4,87
MLCN5,2021-07-01 04:05:00,5.64,0,0,,,63,177,11,178,6,94
MLCN5,2021-07-01 05:05:00,5.64,0,0,,,62,171,9,174,6,96
MLCN5,2021-07-01 06:05:00,5.64,0,0,,,62,174,10,157,6,98
MLCN5,2021-07-01 07:05:00,5.64,0,0,,,62,176,13,179,8,99
MLCN5,2021-07-01 08:05:00,5.64,0,0,,,62,194,14,175,8,96
MLCN5,2021-07-01 09:05:00,5.64,0,0,,,61,174,10,195,5,97
MLCN5,2021-07-01 10:05:00,5.64,0,0,,,60,165,8,171,5,99
MLCN5,2021-07-01 11:05:00,5.64,0,0,,,60,131,6,182,4,99
MLCN5,2021-07-01 12:00:00,,,,55,72,,,,,,
MLCN5,2021-07-01 12:05:00,5.64,0,3,,,60,218,6,205,4,99
MLCN5,2021-07-01 13:05:00,5.64,0,93,,,64,214,9,176,4,88
MLCN5,2021-07-01 14:05:00,5.64,0,221,,,65,163,8,154,6,85
MLCN5,2021-07-01 15:05:00,5.64,0,349,,,67,171,12,177,9,77
MLCN5,2021-07-01 16:05:00,5.64,0,626,,,70,189,14,168,8,71
MLCN5,2021-07-01 17:05:00,5.64,0,758,,,74,206,14,184,6,63
MLCN5,2021-07-01 18:05:00,5.64,0,732,,,75,167,13,188,6,61
MLCN5,2021-07-01 19:05:00,5.64,0,731,,,76,195,12,186,6,58
MLCN5,2021-07-01 20:05:00,5.64,0,1022,,,78,185,13,155,7,54
MLCN5,2021-07-01 21:05:00,5.64,0,924,,,79,202,15,197,7,46
MLCN5,2021-07-01 22:05:00,5.64,0,633,,,79,189,13,171,8,50
MLCN5,2021-07-01 23:05:00,5.64,0,212,,,76,204,12,180,7,56
MLCN5,2021-07-02 00:05:00,5.64,0,76,,,72,276,12,274,8,64
MLCN5,2021-07-02 01:05:00,5.64,0,93,,,72,188,13,285,9,72
MLCN5,2021-07-02 02:05:00,5.64,0,108,,,70,110,14,93,10,73
MLCN5,2021-07-02 03:05:00,5.64,0,8,,,64,88,19,88,14,85
MLCN5,2021-07-02 04:05:00,5.64,0,0,,,63,67,20,75,13,92
MLCN5,2021-07-02 05:05:00,5.64,0,0,,,63,69,24,75,14,89
MLCN5,2021-07-02 06:05:00,5.64,0,0,,,63,94,19,72,10,93
MLCN5,2021-07-02 07:05:00,6.07,0.43,0,,,60,338,28,18,14,97
MLCN5,2021-07-02 08:05:00,6.24,0.17,0,,,58,81,29,28,6,96
MLCN5,2021-07-02 09:05:00,6.25,0.01,0,,,59,311,7,316,4,97
MLCN5,2021-07-02 10:05:00,6.26,0.01,0,,,59,307,8,309,6,97
MLCN5,2021-07-02 11:05:00,6.26,0,0,,,60,312,6,306,4,98
MLCN5,2021-07-02 12:00:00,,,,58,79,,,,,,
MLCN5,2021-07-02 12:05:00,6.26,0,4,,,60,288,6,285,5,97
MLCN5,2021-07-02 13:05:00,6.26,0,87,,,62,330,6,296,3,92
MLCN5,2021-07-02 14:05:00,6.26,0,142,,,63,106,4,103,3,92
MLCN5,2021-07-02 15:05:00,6.26,0,222,,,65,54,11,109,3,90
MLCN5,2021-07-02 16:05:00,6.26,0,314,,,67,89,9,78,5,79
MLCN5,2021-07-02 17:05:00,6.26,0,640,,,71,102,13,113,8,72
MLCN5,2021-07-02 18:05:00,6.26,0,887,,,72,83,12,92,7,67
MLCN5,2021-07-02 19:05:00,6.26,0,829,,,73,88,15,80,9,67
MLCN5,2021-07-02 20:05:00,6.26,0,864,,,74,109,17,121,11,64
MLCN5,2021-07-02 21:05:00,6.26,0,815,,,77,107,15,104,8,58
MLCN5,2021-07-02 22:05:00,6.26,0,410,,,74,115,19,85,9,62
MLCN5,2021-07-02 23:05:00,6.26,0,217,,,72,140,16,138,9,70
MLCN5,2021-07-03 00:05:00,6.26,0,119,,,71,143,14,116,10,71
MLCN5,2021-07-03 01:05:00,6.26,0,267,,,73,138,16,137,9,67
MLCN5,2021-07-03 02:05:00,6.26,0,55,,,69,143,14,139,6,76
MLCN5,2021-07-03 03:05:00,6.26,0,2,,,68,140,8,154,4,82
MLCN5,2021-07-03 04:05:00,6.28,0.02,0,,,61,288,17,308,13,92
MLCN5,2021-07-03 05:05:00,6.32,0.04,0,,,62,240,16,278,7,94
MLCN5,2021-07-03 06:05:00,6.32,0,0,,,62,72,8,239,3,94
MLCN5,2021-07-03 07:05:00,6.32,0,0,,,61,330,7,90,4,96
MLCN5,2021-07-03 08:05:00,6.32,0,0,,,62,122,5,316,1,97
MLCN5,2021-07-03 09:05:00,6.32,0,0,,,61,142,3,120,3,96
MLCN5,2021-07-03 10:05:00,6.32,0,0,,,60,216,3,182,0,97
MLCN5,2021-07-03 11:05:00,6.32,0,0,,,59,149,3,129,2,98
MLCN5,2021-07-03 12:00:00,,,,59,77,,,,,,
MLCN5,2021-07-03 12:05:00,6.32,0,2,,,61,199,6,177,1,100
MLCN5,2021-07-03 13:05:00,6.32,0,16,,,62,194,7,191,4,100
MLCN5,2021-07-03 14:05:00,6.32,0,73,,,64,182,9,190,6,98
MLCN5,2021-07-03 15:05:00,6.32,0,191,,,66,171,10,188,7,93
MLCN5,2021-07-03 16:05:00,6.32,0,463,,,71,167,13,171,8,81
MLCN5,2021-07-03 17:05:00,6.32,0,579,,,73,166,14,179,8,72
MLCN5,2021-07-03 18:05:00,6.32,0,843,,,76,179,15,173,8,66
MLCN5,2021-07-03 19:05:00,6.32,0,957,,,77,172,15,178,10,64
MLCN5,2021-07-03 20:05:00,6.32,0,980,,,79,170,18,184,11,62
MLCN5,2021-07-03 21:05:00,6.32,0,715,,,78,188,16,170,7,61
MLCN5,2021-07-03 22:05:00,6.32,0,325,,,78,174,13,191,8,61
MLCN5,2021-07-03 23:05:00,6.32,0,291,,,79,173,13,154,9,58
MLCN5,2021-07-04 00:05:00,6.32,0,461,,,79,152,16,177,9,58
MLCN5,2021-07-04 01:05:00,6.32,0,223,,,78,145,14,130,8,60
MLCN5,2021-07-04 02:05:00,6.32,0,44,,,74,159,14,155,6,66
MLCN5,2021-07-04 03:05:00,6.32,0,2,,,72,173,8,185,5,70
MLCN5,2021-07-04 04:05:00,6.32,0,0,,,69,165,7,142,3,84
MLCN5,2021-07-04 05:05:00,6.32,0,0,,,69,185,10,181,4,78
MLCN5,2021-07-04 06:05:00,6.32,0,0,,,67,223,8,223,7,85
MLCN5,2021-07-04 07:05:00,6.32,0,0,,,64,48,8,69,5,93
MLCN5,2021-07-04 08:05:00,6.32,0,0,,,63,52,5,74,2,94
MLCN5,2021-07-04 09:05:00,6.32,0,0,,,62,102,6,72,2,96
MLCN5,2021-07-04 10:05:00,6.32,0,0,,,62,189,3,159,1,97
MLCN5,2021-07-04 11:05:00,6.32,0,0,,,62,288,9,311,7,98
MLCN5,2021-07-04 12:00:00,,,,61,79,,,,,,
MLCN5,2021-07-04 12:05:00,6.32,0,6,,,61,292,8,288,2,92
MLCN5,2021-07-04 13:05:00,6.32,0,124,,,65,44,9,330,4,85
MLCN5,2021-07-04 14:05:00,6.32,0,320,,,70,277,5,332,3,71
MLCN5,2021-07-04 15:05:00,6.32,0,510,,,74,160,8,145,5,62
MLCN5,2021-07-04 16:05:00,6.32,0,690,,,77,217,7,193,3,60
MLCN5,2021-07-04 17:05:00,6.32,0,841,,,81,213,10,185,4,55
MLCN5,2021-07-04 18:05:00,6.32,0,942,,,83,198,10,164,5,47
MLCN5,2021-07-04 19:05:00,6.32,0,985,,,85,152,11,160,4,39
MLCN5,2021-07-04 20:05:00,6.32,0,978,,,85,157,16,110,7,42
MLCN5,2021-07-04 21:05:00,6.32,0,747,,,85,127,16,111,8,40
MLCN5,2021-07-04 22:05:00,6.32,0,752,,,84,108,14,143,5,39
MLCN5,2021-07-04 23:05:00,6.32,0,49,,,75,242,19,314,8,55
MLCN5,2021-07-05 00:05:00,6.32,0,285,,,81,58,14,223,5,44
MLCN5,2021-07-05 01:05:00,6.32,0,254,,,81,236,14,68,4,46
MLCN5,2021-07-05 02:05:00,6.32,0,78,,,77,286,6,307,3,58
MLCN5,2021-07-05 03:05:00,6.32,0,4,,,73,11,16,11,12,68
MLCN5,2021-07-05 04:05:00,6.32,0,0,,,67,100,27,75,12,79
MLCN5,2021-07-05 05:05:00,6.32,0,0,,,64,138,16,92,5,87
MLCN5,2021-07-05 06:05:00,6.32,0,0,,,64,216,8,109,2,87
MLCN5,2021-07-05 07:05:00,6.32,0,0,,,64,126,7,240,2,89
MLCN5,2021-07-05 08:05:00,6.32,0,0,,,62,309,7,14,5,94
MLCN5,2021-07-05 09:05:00,6.32,0,0,,,65,288,17,295,12,86
MLCN5,2021-07-05 10:05:00,6.32,0,0,,,65,302,20,283,10,72
MLCN5,2021-07-05 11:05:00,6.32,0,0,,,62,306,16,303,13,85
MLCN5,2021-07-05 12:00:00,,,,61,85,,,,,,
MLCN5,2021-07-05 12:05:00,6.32,0,5,,,62,182,16,302,3,86
MLCN5,2021-07-05 13:05:00,6.32,0,115,,,67,51,10,116,3,77
MLCN5,2021-07-05 14:05:00,6.32,0,295,,,71,255,7,261,4,65
MLCN5,2021-07-05 15:05:00,6.32,0,503,,,73,308,8,332,4,61
MLCN5,2021-07-05 16:05:00,6.32,0,689,,,79,352,7,353,3,53
MLCN5,2021-07-05 17:05:00,6.32,0,841,,,81,61,10,43,6,41
MLCN5,2021-07-05 18:05:00,6.32,0,943,,,82,93,16,108,6,37
MLCN5,2021-07-05 19:05:00,6.32,0,990,,,83,83,22,79,5,37
MLCN5,2021-07-05 20:05:00,6.32,0,601,,,82,125,13,135,7,44
MLCN5,2021-07-05 21:05:00,6.32,0,803,,,82,104,17,111,12,42
MLCN5,2021-07-05 22:05:00,6.32,0,590,,,82,102,15,117,8,42
MLCN5,2021-07-05 23:05:00,6.32,0,617,,,83,123,16,130,9,41
MLCN5,2021-07-06 00:05:00,6.32,0,316,,,82,131,15,128,8,44
MLCN5,2021-07-06 01:05:00,6.32,0,132,,,79,128,15,134,10,51
MLCN5,2021-07-06 02:05:00,6.32,0,78,,,76,136,14,126,10,59
MLCN5,2021-07-06 03:05:00,6.32,0,2,,,72,139,12,139,7,68
MLCN5,2021-07-06 04:05:00,6.32,0,0,,,72,154,10,149,6,69
MLCN5,2021-07-06 05:05:00,6.32,0,0,,,71,148,7,148,5,70
MLCN5,2021-07-06 06:05:00,6.32,0,,,,70,113,12,123,6,73
MLCN5,2021-07-06 07:05:00,6.32,0,0,,,69,133,11,99,4,84
MLCN5,2021-07-06 08:05:00,6.32,0,0,,,68,148,13,151,6,88
MLCN5,2021-07-06 09:05:00,6.32,0,0,,,66,132,8,154,5,92
MLCN5,2021-07-06 10:05:00,6.32,0,0,,,67,131,14,104,9,95
MLCN5,2021-07-06 11:05:00,6.32,0,0,,,66,200,12,141,6,95
MLCN5,2021-07-06 12:00:00,,,,62,83,,,,,,
MLCN5,2021-07-06 12:05:00,6.32,0,2,,,65,222,9,189,4,96
MLCN5,2021-07-06 13:05:00,6.32,0,75,,,67,188,5,195,4,93
MLCN5,2021-07-06 14:05:00,6.32,0,175,,,68,224,6,212,4,87
MLCN5,2021-07-06 15:05:00,6.32,0,262,,,70,300,8,279,3,76
MLCN5,2021-07-06 16:05:00,6.32,0,324,,,71,217,8,216,5,76
MLCN5,2021-07-06 17:05:00,6.32,0,586,,,75,163,9,249,3,66
MLCN5,2021-07-06 18:05:00,6.32,0,709,,,79,155,9,123,4,57
MLCN5,2021-07-06 19:05:00,6.32,0,966,,,80,197,15,177,9,55
MLCN5,2021-07-06 20:05:00,6.32,0,741,,,79,155,15,151,8,52
MLCN5,2021-07-06 21:05:00,6.44,0.12,46,,,66,323,30,318,18,72
MLCN5,2021-07-06 22:05:00,6.48,0.04,249,,,67,38,27,309,15,80
MLCN5,2021-07-06 23:05:00,6.48,0,333,,,73,81,16,86,10,58
MLCN5,2021-07-07 00:05:00,6.48,0,359,,,71,46,27,50,19,67
MLCN5,2021-07-07 01:05:00,6.48,0,241,,,66,75,26,71,17,81
MLCN5,2021-07-07 02:05:00,6.48,0,24,,,66,342,24,64,4,81
MLCN5,2021-07-07 03:05:00,6.48,0,0,,,64,302,17,306,14,90
MLCN5,2021-07-07 04:05:00,6.49,0.01,0,,,63,343,17,351,11,91
MLCN5,2021-07-07 05:05:00,6.49,0,0,,,62,322,16,312,11,92
MLCN5,2021-07-07 06:05:00,6.49,0,0,,,62,309,14,313,7,88
MLCN5,2021-07-07 07:05:00,6.49,0,0,,,60,297,8,341,7,95
MLCN5,2021-07-07 08:05:00,6.49,0,0,,,61,307,12,293,9,90
MLCN5,2021-07-07 09:05:00,6.49,0,0,,,61,11,11,304,4,93
